STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; STRUKTUR_VERSION; LUFTTEMPERATUR;REL_FEUCHTE;eor
  1443;2015123104;   7;  38;   2.4;  95.0;eor
  1443;2015123105;   7;  38;   3.4;  90.0;eor
  1443;2015123106;   7;  38;   5.0;  86.0;eor
  1443;2015123107;   7;  38;   7.2;  72.0;eor
  1443;2015123108;   7;  38;   9.5;  63.0;eor
  1443;2015123109;   7;  38;   9.3;  78.0;eor
  1443;2015123110;   7;  38;   9.0;  85.0;eor
  1443;2015123111;   7;  38;   9.4;  81.0;eor
  1443;2015123112;   7;  38;   9.3;  83.0;eor
  1443;2015123113;   7;  38;   9.3;  84.0;eor
  1443;2015123114;   7;  38;   9.4;  81.0;eor
  1443;2015123115;   7;  38;   9.2;  84.0;eor
  1443;2015123116;   7;  38;   8.7;  89.0;eor
  1443;2015123117;   7;  38;   8.2;  91.0;eor
  1443;2015123118;   7;  38;   8.0;  94.0;eor
  1443;2015123119;   7;  38;   7.2;  95.0;eor
  1443;2015123120;   7;  38;   7.0;  97.0;eor
  1443;2015123121;   7;  38;   6.8;  96.0;eor
  1443;2015123122;   7;  38;   7.3;  96.0;eor
  1443;2015123123;   7;  38;   6.3;  96.0;eor
  1443;2016010100;   7;  38;   6.9;  97.0;eor
  1443;2016010101;   7;  38;   6.7;  97.0;eor
  1443;2016010102;   7;  38;   6.4;  98.0;eor
  1443;2016010103;   7;  38;   6.7;  95.0;eor
  1443;2016010104;   7;  38;   4.4;  96.0;eor
  1443;2016010105;   7;  38;   2.6;  93.0;eor
  1443;2016010106;   7;  38;   2.5; 100.0;eor
  1443;2016010107;   7;  38;   1.2;  99.0;eor
  1443;2016010108;   7;  38;   2.1; 100.0;eor
  1443;2016010109;   7;  38;   3.5;  99.0;eor
  1443;2016010110;   7;  38;   4.2;  98.0;eor
  1443;2016010111;   7;  38;   5.5;  92.0;eor
  1443;2016010112;   7;  38;   5.5;  95.0;eor
  1443;2016010113;   7;  38;   5.3;  97.0;eor
  1443;2016010114;   7;  38;   5.6;  96.0;eor
  1443;2016010115;   7;  38;   5.0;  99.0;eor
  1443;2016010116;   7;  38;   4.7;  99.0;eor
  1443;2016010117;   7;  38;   4.6; 100.0;eor
  1443;2016010118;   7;  38;   4.5; 100.0;eor
  1443;2016010119;   7;  38;   4.5;  99.0;eor
  1443;2016010120;   7;  38;   4.4;  99.0;eor
  1443;2016010121;   7;  38;   4.3;  99.0;eor
  1443;2016010122;   7;  38;   4.3;  98.0;eor
  1443;2016010123;   7;  38;   4.3;  98.0;eor
  1443;2016010200;   7;  38;   4.2;  97.0;eor
  1443;2016010201;   7;  38;   4.1;  97.0;eor
  1443;2016010202;   7;  38;   3.5;  94.0;eor
  1443;2016010203;   7;  38;   4.1;  92.0;eor
  1443;2016010204;   7;  38;   4.4;  92.0;eor
  1443;2016010205;   7;  38;   3.8;  97.0;eor
  1443;2016010206;   7;  38;   4.0;  97.0;eor
  1443;2016010207;   7;  38;   4.2;  97.0;eor
  1443;2016010208;   7;  38;   4.1;  96.0;eor
  1443;2016010209;   7;  38;   4.6;  96.0;eor
  1443;2016010210;   7;  38;   5.1;  92.0;eor
  1443;2016010211;   7;  38;   5.9;  96.0;eor
  1443;2016010212;   7;  38;   6.2;  95.0;eor
  1443;2016010213;   7;  38;   6.2;  95.0;eor
  1443;2016010214;   7;  38;   6.5;  95.0;eor
  1443;2016010215;   7;  38;   7.5;  92.0;eor
  1443;2016010216;   7;  38;   7.4;  88.0;eor
  1443;2016010217;   7;  38;   7.6;  85.0;eor
  1443;2016010218;   7;  38;   7.9;  79.0;eor
  1443;2016010219;   7;  38;   8.1;  79.0;eor
  1443;2016010220;   7;  38;   8.4;  77.0;eor
  1443;2016010221;   7;  38;   8.2;  78.0;eor
  1443;2016010222;   7;  38;   8.4;  76.0;eor
  1443;2016010223;   7;  38;   8.1;  77.0;eor
  1443;2016010300;   7;  38;   7.8;  79.0;eor
  1443;2016010301;   7;  38;   7.7;  78.0;eor
  1443;2016010302;   7;  38;   7.4;  78.0;eor
  1443;2016010303;   7;  38;   7.3;  79.0;eor
  1443;2016010304;   7;  38;   7.3;  78.0;eor
  1443;2016010305;   7;  38;   7.3;  77.0;eor
  1443;2016010306;   7;  38;   7.2;  75.0;eor
  1443;2016010307;   7;  38;   6.9;  75.0;eor
  1443;2016010308;   7;  38;   6.9;  74.0;eor
  1443;2016010309;   7;  38;   7.0;  71.0;eor
  1443;2016010310;   7;  38;   7.8;  67.0;eor
  1443;2016010311;   7;  38;   7.5;  71.0;eor
  1443;2016010312;   7;  38;   8.1;  62.0;eor
  1443;2016010313;   7;  38;   7.8;  65.0;eor
  1443;2016010314;   7;  38;   7.5;  67.0;eor
  1443;2016010315;   7;  38;   7.7;  63.0;eor
  1443;2016010316;   7;  38;   6.6;  64.0;eor
  1443;2016010317;   7;  38;   6.8;  62.0;eor
  1443;2016010318;   7;  38;   6.8;  60.0;eor
  1443;2016010319;   7;  38;   6.8;  59.0;eor
  1443;2016010320;   7;  38;   7.6;  55.0;eor
  1443;2016010321;   7;  38;   7.4;  62.0;eor
  1443;2016010322;   7;  38;   6.4;  73.0;eor
  1443;2016010323;   7;  38;   5.4;  84.0;eor
  1443;2016010400;   7;  38;   5.7;  84.0;eor
  1443;2016010401;   7;  38;   5.4;  86.0;eor
  1443;2016010402;   7;  38;   6.3;  80.0;eor
  1443;2016010403;   7;  38;   6.6;  81.0;eor
  1443;2016010404;   7;  38;   7.4;  82.0;eor
  1443;2016010405;   7;  38;   7.8;  79.0;eor
  1443;2016010406;   7;  38;   7.5;  77.0;eor
  1443;2016010407;   7;  38;   6.9;  85.0;eor
  1443;2016010408;   7;  38;   6.7;  79.0;eor
  1443;2016010409;   7;  38;   7.3;  81.0;eor
  1443;2016010410;   7;  38;   6.6;  83.0;eor
  1443;2016010411;   7;  38;   7.1;  76.0;eor
  1443;2016010412;   7;  38;   7.4;  77.0;eor
  1443;2016010413;   7;  38;   7.9;  73.0;eor
  1443;2016010414;   7;  38;   7.9;  73.0;eor
  1443;2016010415;   7;  38;   7.5;  79.0;eor
  1443;2016010416;   7;  38;   7.4;  77.0;eor
  1443;2016010417;   7;  38;   7.2;  73.0;eor
  1443;2016010418;   7;  38;   6.5;  79.0;eor
  1443;2016010419;   7;  38;   7.0;  74.0;eor
  1443;2016010420;   7;  38;   7.1;  71.0;eor
  1443;2016010421;   7;  38;   7.0;  71.0;eor
  1443;2016010422;   7;  38;   5.2;  78.0;eor
  1443;2016010423;   7;  38;   6.3;  73.0;eor
  1443;2016010500;   7;  38;   6.1;  83.0;eor
  1443;2016010501;   7;  38;   6.3;  84.0;eor
  1443;2016010502;   7;  38;   6.2;  87.0;eor
  1443;2016010503;   7;  38;   6.3;  84.0;eor
  1443;2016010504;   7;  38;   6.8;  81.0;eor
  1443;2016010505;   7;  38;   5.7;  84.0;eor
  1443;2016010506;   7;  38;   5.9;  84.0;eor
  1443;2016010507;   7;  38;   6.0;  82.0;eor
  1443;2016010508;   7;  38;   6.4;  80.0;eor
  1443;2016010509;   7;  38;   6.8;  78.0;eor
  1443;2016010510;   7;  38;   6.7;  78.0;eor
  1443;2016010511;   7;  38;   7.3;  75.0;eor
  1443;2016010512;   7;  38;   7.6;  75.0;eor
  1443;2016010513;   7;  38;   7.8;  73.0;eor
  1443;2016010514;   7;  38;   8.4;  71.0;eor
  1443;2016010515;   7;  38;   8.1;  71.0;eor
  1443;2016010516;   7;  38;   7.7;  74.0;eor
  1443;2016010517;   7;  38;   7.9;  69.0;eor
  1443;2016010518;   7;  38;   7.3;  69.0;eor
  1443;2016010519;   7;  38;   7.8;  67.0;eor
  1443;2016010520;   7;  38;   6.3;  80.0;eor
  1443;2016010521;   7;  38;   6.0;  81.0;eor
  1443;2016010522;   7;  38;   6.4;  77.0;eor
  1443;2016010523;   7;  38;   6.2;  78.0;eor
  1443;2016010600;   7;  38;   6.6;  75.0;eor
  1443;2016010601;   7;  38;   6.6;  73.0;eor
  1443;2016010602;   7;  38;   6.8;  70.0;eor
  1443;2016010603;   7;  38;   7.0;  69.0;eor
  1443;2016010604;   7;  38;   6.8;  69.0;eor
  1443;2016010605;   7;  38;   6.8;  70.0;eor
  1443;2016010606;   7;  38;   5.8;  79.0;eor
  1443;2016010607;   7;  38;   5.5;  84.0;eor
  1443;2016010608;   7;  38;   5.3;  87.0;eor
  1443;2016010609;   7;  38;   5.2;  91.0;eor
  1443;2016010610;   7;  38;   4.8;  87.0;eor
  1443;2016010611;   7;  38;   5.2;  87.0;eor
  1443;2016010612;   7;  38;   6.1;  86.0;eor
  1443;2016010613;   7;  38;   6.2;  84.0;eor
  1443;2016010614;   7;  38;   7.2;  82.0;eor
  1443;2016010615;   7;  38;   6.4;  84.0;eor
  1443;2016010616;   7;  38;   5.9;  83.0;eor
  1443;2016010617;   7;  38;   5.1;  87.0;eor
  1443;2016010618;   7;  38;   5.8;  84.0;eor
  1443;2016010619;   7;  38;   4.8;  88.0;eor
  1443;2016010620;   7;  38;   5.2;  89.0;eor
  1443;2016010621;   7;  38;   5.6;  85.0;eor
  1443;2016010622;   7;  38;   5.7;  86.0;eor
  1443;2016010623;   7;  38;   5.9;  86.0;eor
  1443;2016010700;   7;  38;   6.1;  84.0;eor
  1443;2016010701;   7;  38;   5.8;  85.0;eor
  1443;2016010702;   7;  38;   6.2;  82.0;eor
  1443;2016010703;   7;  38;   5.7;  84.0;eor
  1443;2016010704;   7;  38;   4.7;  85.0;eor
  1443;2016010705;   7;  38;   5.3;  84.0;eor
  1443;2016010706;   7;  38;   5.3;  80.0;eor
  1443;2016010707;   7;  38;   5.5;  77.0;eor
  1443;2016010708;   7;  38;   5.7;  73.0;eor
  1443;2016010709;   7;  38;   6.8;  69.0;eor
  1443;2016010710;   7;  38;   7.5;  63.0;eor
  1443;2016010711;   7;  38;   7.7;  65.0;eor
  1443;2016010712;   7;  38;   6.7;  78.0;eor
  1443;2016010713;   7;  38;   6.5;  83.0;eor
  1443;2016010714;   7;  38;   6.5;  92.0;eor
  1443;2016010715;   7;  38;   9.0;  80.0;eor
  1443;2016010716;   7;  38;   9.1;  82.0;eor
  1443;2016010717;   7;  38;   9.6;  80.0;eor
  1443;2016010718;   7;  38;   9.0;  84.0;eor
  1443;2016010719;   7;  38;   8.2;  78.0;eor
  1443;2016010720;   7;  38;   7.4;  79.0;eor
  1443;2016010721;   7;  38;   6.9;  68.0;eor
  1443;2016010722;   7;  38;   6.7;  72.0;eor
  1443;2016010723;   7;  38;   7.4;  73.0;eor
  1443;2016010800;   7;  38;   7.2;  73.0;eor
  1443;2016010801;   7;  38;   6.8;  76.0;eor
  1443;2016010802;   7;  38;   7.2;  74.0;eor
  1443;2016010803;   7;  38;   6.9;  74.0;eor
  1443;2016010804;   7;  38;   7.3;  71.0;eor
  1443;2016010805;   7;  38;   7.0;  72.0;eor
  1443;2016010806;   7;  38;   6.3;  75.0;eor
  1443;2016010807;   7;  38;   3.1;  86.0;eor
  1443;2016010808;   7;  38;   3.3;  91.0;eor
  1443;2016010809;   7;  38;   4.1;  90.0;eor
  1443;2016010810;   7;  38;   4.8;  88.0;eor
  1443;2016010811;   7;  38;   5.7;  87.0;eor
  1443;2016010812;   7;  38;   6.9;  82.0;eor
  1443;2016010813;   7;  38;   7.5;  77.0;eor
  1443;2016010814;   7;  38;   7.6;  79.0;eor
  1443;2016010815;   7;  38;   6.8;  92.0;eor
  1443;2016010816;   7;  38;   6.2;  95.0;eor
  1443;2016010817;   7;  38;   5.6;  97.0;eor
  1443;2016010818;   7;  38;   5.5;  96.0;eor
  1443;2016010819;   7;  38;   5.2;  98.0;eor
  1443;2016010820;   7;  38;   5.2;  97.0;eor
  1443;2016010821;   7;  38;   5.1;  97.0;eor
  1443;2016010822;   7;  38;   5.1;  97.0;eor
  1443;2016010823;   7;  38;   5.2;  96.0;eor
  1443;2016010900;   7;  38;   5.2;  97.0;eor
  1443;2016010901;   7;  38;   5.2;  97.0;eor
  1443;2016010902;   7;  38;   5.1;  98.0;eor
  1443;2016010903;   7;  38;   5.1;  98.0;eor
  1443;2016010904;   7;  38;   5.1;  98.0;eor
  1443;2016010905;   7;  38;   5.2;  98.0;eor
  1443;2016010906;   7;  38;   5.1;  97.0;eor
  1443;2016010907;   7;  38;   5.3;  98.0;eor
  1443;2016010908;   7;  38;   5.4;  98.0;eor
  1443;2016010909;   7;  38;   5.9;  97.0;eor
  1443;2016010910;   7;  38;   6.0;  96.0;eor
  1443;2016010911;   7;  38;   6.3;  97.0;eor
  1443;2016010912;   7;  38;   6.8;  93.0;eor
  1443;2016010913;   7;  38;   7.4;  94.0;eor
  1443;2016010914;   7;  38;   8.1;  94.0;eor
  1443;2016010915;   7;  38;   9.7;  85.0;eor
  1443;2016010916;   7;  38;  10.0;  78.0;eor
  1443;2016010917;   7;  38;   9.6;  82.0;eor
  1443;2016010918;   7;  38;   7.5;  89.0;eor
  1443;2016010919;   7;  38;   6.9;  92.0;eor
  1443;2016010920;   7;  38;   4.8;  98.0;eor
  1443;2016010921;   7;  38;   6.8;  89.0;eor
  1443;2016010922;   7;  38;   5.7;  90.0;eor
  1443;2016010923;   7;  38;   4.3;  89.0;eor
  1443;2016011000;   7;  38;   5.2;  92.0;eor
  1443;2016011001;   7;  38;   3.8;  95.0;eor
  1443;2016011002;   7;  38;   3.9;  98.0;eor
  1443;2016011003;   7;  38;   6.4;  86.0;eor
  1443;2016011004;   7;  38;   9.7;  67.0;eor
  1443;2016011005;   7;  38;   7.2;  89.0;eor
  1443;2016011006;   7;  38;   7.4;  80.0;eor
  1443;2016011007;   7;  38;   7.5;  76.0;eor
  1443;2016011008;   7;  38;   8.3;  72.0;eor
  1443;2016011009;   7;  38;   9.1;  65.0;eor
  1443;2016011010;   7;  38;   9.3;  64.0;eor
  1443;2016011011;   7;  38;   9.7;  61.0;eor
  1443;2016011012;   7;  38;   9.8;  61.0;eor
  1443;2016011013;   7;  38;   9.8;  61.0;eor
  1443;2016011014;   7;  38;   9.0;  67.0;eor
  1443;2016011015;   7;  38;   8.1;  76.0;eor
  1443;2016011016;   7;  38;   7.5;  80.0;eor
  1443;2016011017;   7;  38;   7.2;  84.0;eor
  1443;2016011018;   7;  38;   8.1;  85.0;eor
  1443;2016011019;   7;  38;   8.8;  80.0;eor
  1443;2016011020;   7;  38;   8.4;  77.0;eor
  1443;2016011021;   7;  38;   8.0;  76.0;eor
  1443;2016011022;   7;  38;   8.0;  76.0;eor
  1443;2016011023;   7;  38;   8.1;  72.0;eor
  1443;2016011100;   7;  38;   8.1;  71.0;eor
  1443;2016011101;   7;  38;   8.4;  67.0;eor
  1443;2016011102;   7;  38;   7.5;  78.0;eor
  1443;2016011103;   7;  38;   6.6;  82.0;eor
  1443;2016011104;   7;  38;   6.1;  87.0;eor
  1443;2016011105;   7;  38;   5.7;  89.0;eor
  1443;2016011106;   7;  38;   4.7;  97.0;eor
  1443;2016011107;   7;  38;   4.8;  96.0;eor
  1443;2016011108;   7;  38;   4.8;  97.0;eor
  1443;2016011109;   7;  38;   5.2;  97.0;eor
  1443;2016011110;   7;  38;   5.9;  95.0;eor
  1443;2016011111;   7;  38;   7.4;  85.0;eor
  1443;2016011112;   7;  38;   8.5;  77.0;eor
  1443;2016011113;   7;  38;   7.7;  78.0;eor
  1443;2016011114;   7;  38;   9.6;  67.0;eor
  1443;2016011115;   7;  38;   8.1;  75.0;eor
  1443;2016011116;   7;  38;   8.1;  70.0;eor
  1443;2016011117;   7;  38;   8.7;  65.0;eor
  1443;2016011118;   7;  38;   8.6;  64.0;eor
  1443;2016011119;   7;  38;   6.2;  79.0;eor
  1443;2016011120;   7;  38;   6.9;  76.0;eor
  1443;2016011121;   7;  38;   6.7;  72.0;eor
  1443;2016011122;   7;  38;   7.1;  69.0;eor
  1443;2016011123;   7;  38;   6.8;  73.0;eor
  1443;2016011200;   7;  38;   6.0;  78.0;eor
  1443;2016011201;   7;  38;   6.3;  77.0;eor
  1443;2016011202;   7;  38;   5.9;  76.0;eor
  1443;2016011203;   7;  38;   6.4;  74.0;eor
  1443;2016011204;   7;  38;   5.4;  86.0;eor
  1443;2016011205;   7;  38;   5.7;  87.0;eor
  1443;2016011206;   7;  38;   5.1;  91.0;eor
  1443;2016011207;   7;  38;   4.9;  93.0;eor
  1443;2016011208;   7;  38;   5.1;  93.0;eor
  1443;2016011209;   7;  38;   5.8;  85.0;eor
  1443;2016011210;   7;  38;   6.5;  82.0;eor
  1443;2016011211;   7;  38;   7.1;  79.0;eor
  1443;2016011212;   7;  38;   7.1;  77.0;eor
  1443;2016011213;   7;  38;   6.9;  82.0;eor
  1443;2016011214;   7;  38;   6.9;  81.0;eor
  1443;2016011215;   7;  38;   7.1;  72.0;eor
  1443;2016011216;   7;  38;   6.3;  74.0;eor
  1443;2016011217;   7;  38;   5.1;  80.0;eor
  1443;2016011218;   7;  38;   4.7;  87.0;eor
  1443;2016011219;   7;  38;   4.9;  89.0;eor
  1443;2016011220;   7;  38;   4.3;  90.0;eor
  1443;2016011221;   7;  38;   5.1;  81.0;eor
  1443;2016011222;   7;  38;   4.4;  89.0;eor
  1443;2016011223;   7;  38;   4.4;  80.0;eor
  1443;2016011300;   7;  38;   4.4;  80.0;eor
  1443;2016011301;   7;  38;   4.8;  76.0;eor
  1443;2016011302;   7;  38;   4.1;  83.0;eor
  1443;2016011303;   7;  38;   4.1;  84.0;eor
  1443;2016011304;   7;  38;   4.5;  78.0;eor
  1443;2016011305;   7;  38;   4.3;  80.0;eor
  1443;2016011306;   7;  38;   4.4;  79.0;eor
  1443;2016011307;   7;  38;   4.4;  79.0;eor
  1443;2016011308;   7;  38;   4.1;  80.0;eor
  1443;2016011309;   7;  38;   3.8;  82.0;eor
  1443;2016011310;   7;  38;   3.9;  81.0;eor
  1443;2016011311;   7;  38;   4.2;  80.0;eor
  1443;2016011312;   7;  38;   4.3;  79.0;eor
  1443;2016011313;   7;  38;   4.6;  75.0;eor
  1443;2016011314;   7;  38;   4.8;  73.0;eor
  1443;2016011315;   7;  38;   4.8;  74.0;eor
  1443;2016011316;   7;  38;   4.5;  73.0;eor
  1443;2016011317;   7;  38;   4.5;  70.0;eor
  1443;2016011318;   7;  38;   4.6;  67.0;eor
  1443;2016011319;   7;  38;   4.4;  66.0;eor
  1443;2016011320;   7;  38;   4.0;  68.0;eor
  1443;2016011321;   7;  38;   3.8;  67.0;eor
  1443;2016011322;   7;  38;   3.4;  68.0;eor
  1443;2016011323;   7;  38;   3.9;  66.0;eor
  1443;2016011400;   7;  38;   2.9;  70.0;eor
  1443;2016011401;   7;  38;   2.5;  70.0;eor
  1443;2016011402;   7;  38;   0.5;  77.0;eor
  1443;2016011403;   7;  38;  -1.0;  84.0;eor
  1443;2016011404;   7;  38;  -2.4;  92.0;eor
  1443;2016011405;   7;  38;   1.7;  72.0;eor
  1443;2016011406;   7;  38;   2.4;  67.0;eor
  1443;2016011407;   7;  38;  -0.7;  82.0;eor
  1443;2016011408;   7;  38;  -1.8;  88.0;eor
  1443;2016011409;   7;  38;  -0.9;  89.0;eor
  1443;2016011410;   7;  38;   2.3;  71.0;eor
  1443;2016011411;   7;  38;   3.6;  64.0;eor
  1443;2016011412;   7;  38;   4.9;  62.0;eor
  1443;2016011413;   7;  38;   5.0;  57.0;eor
  1443;2016011414;   7;  38;   5.8;  51.0;eor
  1443;2016011415;   7;  38;   4.3;  72.0;eor
  1443;2016011416;   7;  38;   4.2;  72.0;eor
  1443;2016011417;   7;  38;   3.7;  82.0;eor
  1443;2016011418;   7;  38;   4.1;  80.0;eor
  1443;2016011419;   7;  38;   3.8;  82.0;eor
  1443;2016011420;   7;  38;   3.7;  82.0;eor
  1443;2016011421;   7;  38;   4.1;  76.0;eor
  1443;2016011422;   7;  38;   1.6;  91.0;eor
  1443;2016011423;   7;  38;   1.4;  94.0;eor
  1443;2016011500;   7;  38;   3.3;  82.0;eor
  1443;2016011501;   7;  38;   3.4;  83.0;eor
  1443;2016011502;   7;  38;   2.8;  86.0;eor
  1443;2016011503;   7;  38;   2.1;  89.0;eor
  1443;2016011504;   7;  38;   2.5;  77.0;eor
  1443;2016011505;   7;  38;   2.5;  69.0;eor
  1443;2016011506;   7;  38;   2.3;  68.0;eor
  1443;2016011507;   7;  38;   2.1;  71.0;eor
  1443;2016011508;   7;  38;   2.0;  69.0;eor
  1443;2016011509;   7;  38;   2.0;  67.0;eor
  1443;2016011510;   7;  38;   2.1;  66.0;eor
  1443;2016011511;   7;  38;   2.4;  65.0;eor
  1443;2016011512;   7;  38;   2.8;  62.0;eor
  1443;2016011513;   7;  38;   3.1;  63.0;eor
  1443;2016011514;   7;  38;   3.4;  61.0;eor
  1443;2016011515;   7;  38;   3.3;  64.0;eor
  1443;2016011516;   7;  38;   3.2;  64.0;eor
  1443;2016011517;   7;  38;   3.1;  66.0;eor
  1443;2016011518;   7;  38;   2.7;  70.0;eor
  1443;2016011519;   7;  38;   1.8;  76.0;eor
  1443;2016011520;   7;  38;   1.1;  87.0;eor
  1443;2016011521;   7;  38;   0.5;  94.0;eor
  1443;2016011522;   7;  38;   0.8;  91.0;eor
  1443;2016011523;   7;  38;   0.7;  92.0;eor
  1443;2016011600;   7;  38;   0.7;  92.0;eor
  1443;2016011601;   7;  38;   0.5;  94.0;eor
  1443;2016011602;   7;  38;   0.6;  93.0;eor
  1443;2016011603;   7;  38;   0.3;  96.0;eor
  1443;2016011604;   7;  38;   0.4;  96.0;eor
  1443;2016011605;   7;  38;   0.5;  96.0;eor
  1443;2016011606;   7;  38;   0.3;  97.0;eor
  1443;2016011607;   7;  38;   0.6;  96.0;eor
  1443;2016011608;   7;  38;   0.5;  95.0;eor
  1443;2016011609;   7;  38;   0.5;  96.0;eor
  1443;2016011610;   7;  38;   0.5;  96.0;eor
  1443;2016011611;   7;  38;   1.3;  90.0;eor
  1443;2016011612;   7;  38;   2.2;  82.0;eor
  1443;2016011613;   7;  38;   2.7;  78.0;eor
  1443;2016011614;   7;  38;   2.6;  77.0;eor
  1443;2016011615;   7;  38;   1.8;  85.0;eor
  1443;2016011616;   7;  38;   1.9;  84.0;eor
  1443;2016011617;   7;  38;   0.8;  90.0;eor
  1443;2016011618;   7;  38;   0.6;  90.0;eor
  1443;2016011619;   7;  38;   1.4;  86.0;eor
  1443;2016011620;   7;  38;   0.1;  96.0;eor
  1443;2016011621;   7;  38;  -1.9;  96.0;eor
  1443;2016011622;   7;  38;  -1.2;  97.0;eor
  1443;2016011623;   7;  38;   0.3;  86.0;eor
  1443;2016011700;   7;  38;   0.1;  82.0;eor
  1443;2016011701;   7;  38;   0.0;  84.0;eor
  1443;2016011702;   7;  38;  -0.5;  92.0;eor
  1443;2016011703;   7;  38;  -0.2;  89.0;eor
  1443;2016011704;   7;  38;   0.0;  87.0;eor
  1443;2016011705;   7;  38;  -0.3;  91.0;eor
  1443;2016011706;   7;  38;  -0.2;  89.0;eor
  1443;2016011707;   7;  38;  -0.5;  93.0;eor
  1443;2016011708;   7;  38;  -0.2;  91.0;eor
  1443;2016011709;   7;  38;  -0.4;  92.0;eor
  1443;2016011710;   7;  38;  -0.5;  91.0;eor
  1443;2016011711;   7;  38;   0.8;  80.0;eor
  1443;2016011712;   7;  38;   0.8;  71.0;eor
  1443;2016011713;   7;  38;   0.7;  71.0;eor
  1443;2016011714;   7;  38;   1.1;  61.0;eor
  1443;2016011715;   7;  38;   0.5;  67.0;eor
  1443;2016011716;   7;  38;  -0.8;  79.0;eor
  1443;2016011717;   7;  38;  -1.8;  91.0;eor
  1443;2016011718;   7;  38;  -3.1;  94.0;eor
  1443;2016011719;   7;  38;  -3.7;  91.0;eor
  1443;2016011720;   7;  38;  -4.8;  98.0;eor
  1443;2016011721;   7;  38;  -7.2;  96.0;eor
  1443;2016011722;   7;  38;  -6.0;  94.0;eor
  1443;2016011723;   7;  38;  -7.1;  95.0;eor
  1443;2016011800;   7;  38;  -9.1;  93.0;eor
  1443;2016011801;   7;  38;  -8.4;  93.0;eor
  1443;2016011802;   7;  38;  -8.2;  91.0;eor
  1443;2016011803;   7;  38;  -7.7;  92.0;eor
  1443;2016011804;   7;  38; -10.2;  91.0;eor
  1443;2016011805;   7;  38; -10.5;  92.0;eor
  1443;2016011806;   7;  38; -10.6;  91.0;eor
  1443;2016011807;   7;  38; -10.6;  93.0;eor
  1443;2016011808;   7;  38; -11.1;  90.0;eor
  1443;2016011809;   7;  38;  -6.6;  86.0;eor
  1443;2016011810;   7;  38;  -5.7;  89.0;eor
  1443;2016011811;   7;  38;  -5.2;  88.0;eor
  1443;2016011812;   7;  38;  -4.7;  85.0;eor
  1443;2016011813;   7;  38;  -4.4;  84.0;eor
  1443;2016011814;   7;  38;  -3.7;  75.0;eor
  1443;2016011815;   7;  38;  -3.8;  80.0;eor
  1443;2016011816;   7;  38;  -4.8;  86.0;eor
  1443;2016011817;   7;  38;  -6.2;  95.0;eor
  1443;2016011818;   7;  38;  -7.0;  95.0;eor
  1443;2016011819;   7;  38;  -6.2;  92.0;eor
  1443;2016011820;   7;  38;  -6.1;  92.0;eor
  1443;2016011821;   7;  38;  -5.9;  92.0;eor
  1443;2016011822;   7;  38;  -5.7;  91.0;eor
  1443;2016011823;   7;  38;  -5.8;  93.0;eor
  1443;2016011900;   7;  38;  -4.7;  89.0;eor
  1443;2016011901;   7;  38;  -4.8;  90.0;eor
  1443;2016011902;   7;  38;  -4.4;  89.0;eor
  1443;2016011903;   7;  38;  -4.0;  90.0;eor
  1443;2016011904;   7;  38;  -3.9;  89.0;eor
  1443;2016011905;   7;  38;  -3.8;  84.0;eor
  1443;2016011906;   7;  38;  -3.7;  87.0;eor
  1443;2016011907;   7;  38;  -3.5;  85.0;eor
  1443;2016011908;   7;  38;  -3.3;  86.0;eor
  1443;2016011909;   7;  38;  -2.8;  83.0;eor
  1443;2016011910;   7;  38;  -2.0;  79.0;eor
  1443;2016011911;   7;  38;  -1.6;  80.0;eor
  1443;2016011912;   7;  38;  -1.3;  72.0;eor
  1443;2016011913;   7;  38;  -1.1;  71.0;eor
  1443;2016011914;   7;  38;  -0.7;  74.0;eor
  1443;2016011915;   7;  38;  -1.1;  79.0;eor
  1443;2016011916;   7;  38;  -1.3;  82.0;eor
  1443;2016011917;   7;  38;  -1.2;  80.0;eor
  1443;2016011918;   7;  38;  -1.4;  83.0;eor
  1443;2016011919;   7;  38;  -1.4;  82.0;eor
  1443;2016011920;   7;  38;  -1.6;  86.0;eor
  1443;2016011921;   7;  38;  -1.6;  88.0;eor
  1443;2016011922;   7;  38;  -1.8;  86.0;eor
  1443;2016011923;   7;  38;  -1.9;  87.0;eor
  1443;2016012000;   7;  38;  -2.1;  88.0;eor
  1443;2016012001;   7;  38;  -2.3;  88.0;eor
  1443;2016012002;   7;  38;  -2.4;  89.0;eor
  1443;2016012003;   7;  38;  -2.5;  91.0;eor
  1443;2016012004;   7;  38;  -2.6;  92.0;eor
  1443;2016012005;   7;  38;  -2.6;  91.0;eor
  1443;2016012006;   7;  38;  -2.9;  90.0;eor
  1443;2016012007;   7;  38;  -3.2;  91.0;eor
  1443;2016012008;   7;  38;  -3.9;  95.0;eor
  1443;2016012009;   7;  38;  -4.3;  97.0;eor
  1443;2016012010;   7;  38;  -3.7;  96.0;eor
  1443;2016012011;   7;  38;  -3.4;  94.0;eor
  1443;2016012012;   7;  38;  -3.2;  93.0;eor
  1443;2016012013;   7;  38;  -3.0;  93.0;eor
  1443;2016012014;   7;  38;  -2.8;  93.0;eor
  1443;2016012015;   7;  38;  -2.9;  94.0;eor
  1443;2016012016;   7;  38;  -3.2;  97.0;eor
  1443;2016012017;   7;  38;  -3.4;  96.0;eor
