Date_Time;#JAVATIME ;Wirkarbeit_Zaehler;Wirkarbeit_Wt
17.11.2015 1:55;1,45E+12;15266180000;400000
17.11.2015 2:00;1,45E+12;15266220000;400000
17.11.2015 2:05;1,45E+12;15266240000;380000
17.11.2015 2:10;1,45E+12;15266280000;400000
17.11.2015 2:15;1,45E+12;15266320000;400000
17.11.2015 2:20;1,45E+12;15266360000;420000
17.11.2015 2:25;1,45E+12;15266380000;400000
17.11.2015 2:30;1,45E+12;15266420000;400000
17.11.2015 2:35;1,45E+12;15266460000;420000
17.11.2015 2:40;1,45E+12;15266500000;420000
17.11.2015 2:45;1,45E+12;15266540000;440000
17.11.2015 2:50;1,45E+12;15266580000;440000
17.11.2015 2:55;1,45E+12;15266620000;440000
17.11.2015 3:00;1,45E+12;15266640000;420000
17.11.2015 3:05;1,45E+12;15266680000;440000
17.11.2015 3:10;1,45E+12;15266720000;440000
17.11.2015 3:15;1,45E+12;15266760000;440000
17.11.2015 3:20;1,45E+12;15266800000;440000
17.11.2015 3:25;1,45E+12;15266840000;460000
17.11.2015 3:30;1,45E+12;15266880000;460000
17.11.2015 3:35;1,45E+12;15266920000;460000
17.11.2015 3:40;1,45E+12;15266960000;460000
17.11.2015 3:45;1,45E+12;15267000000;460000
17.11.2015 3:50;1,45E+12;15267040000;460000
17.11.2015 3:55;1,45E+12;15267080000;460000
17.11.2015 4:00;1,45E+12;15267120000;480000
17.11.2015 4:05;1,45E+12;15267160000;480000
17.11.2015 4:10;1,45E+12;15267200000;480000
17.11.2015 4:15;1,45E+12;15267240000;480000
17.11.2015 4:20;1,45E+12;15267280000;480000
17.11.2015 4:25;1,45E+12;15267320000;480000
17.11.2015 4:30;1,45E+12;15267360000;480000
17.11.2015 4:35;1,45E+12;15267400000;480000
17.11.2015 4:40;1,45E+12;15267420000;460000
17.11.2015 4:45;1,45E+12;15267460000;460000
17.11.2015 4:50;1,45E+12;15267500000;460000
17.11.2015 4:55;1,45E+12;15267540000;460000
17.11.2015 5:00;1,45E+12;15267580000;460000
17.11.2015 5:05;1,45E+12;15267600000;440000
17.11.2015 5:10;1,45E+12;15267640000;440000
17.11.2015 5:15;1,45E+12;15267680000;440000
17.11.2015 5:20;1,45E+12;15267720000;440000
17.11.2015 5:25;1,45E+12;15267760000;440000
17.11.2015 5:30;1,45E+12;15267800000;440000
17.11.2015 5:35;1,45E+12;15267840000;440000
17.11.2015 5:40;1,45E+12;15267860000;440000
17.11.2015 5:45;1,45E+12;15267900000;440000
17.11.2015 5:50;1,45E+12;15267940000;440000
17.11.2015 5:55;1,45E+12;15267980000;440000
17.11.2015 6:00;1,45E+12;15268020000;440000
17.11.2015 6:05;1,45E+12;15268060000;460000
17.11.2015 6:10;1,45E+12;15268100000;460000
17.11.2015 6:15;1,45E+12;15268140000;460000
17.11.2015 6:20;1,45E+12;15268180000;460000
17.11.2015 6:25;1,45E+12;15268220000;460000
17.11.2015 6:30;1,45E+12;15268260000;460000
17.11.2015 6:35;1,45E+12;15268300000;460000
17.11.2015 6:40;1,45E+12;15268360000;500000
17.11.2015 6:45;1,45E+12;15268420000;520000
17.11.2015 6:50;1,45E+12;15268460000;520000
17.11.2015 6:55;1,45E+12;15268520000;540000
17.11.2015 7:00;1,45E+12;15268560000;540000
17.11.2015 7:05;1,45E+12;15268620000;560000
17.11.2015 7:10;1,45E+12;15268680000;580000
17.11.2015 7:15;1,45E+12;15268740000;600000
17.11.2015 7:20;1,45E+12;15268800000;620000
17.11.2015 7:25;1,45E+12;15268860000;640000
17.11.2015 7:30;1,45E+12;15268900000;640000
17.11.2015 7:35;1,45E+12;15268960000;660000
17.11.2015 7:40;1,45E+12;15269020000;660000
17.11.2015 7:45;1,45E+12;15269060000;640000
17.11.2015 7:50;1,45E+12;15269120000;660000
17.11.2015 7:55;1,45E+12;15269180000;660000
17.11.2015 8:00;1,45E+12;15269220000;660000
17.11.2015 8:05;1,45E+12;15269260000;640000
17.11.2015 8:10;1,45E+12;15269300000;620000
17.11.2015 8:15;1,45E+12;15269360000;620000
17.11.2015 8:20;1,45E+12;15269400000;600000
17.11.2015 8:25;1,45E+12;15269440000;580000
17.11.2015 8:30;1,45E+12;15269480000;580000
17.11.2015 8:35;1,45E+12;15269520000;560000
17.11.2015 8:40;1,45E+12;15269580000;560000
17.11.2015 8:45;1,45E+12;15269640000;580000
17.11.2015 8:50;1,45E+12;15269680000;560000
17.11.2015 8:55;1,45E+12;15269740000;560000
17.11.2015 9:00;1,45E+12;15269800000;580000
17.11.2015 9:05;1,45E+12;15269860000;600000
17.11.2015 9:10;1,45E+12;15269900000;600000
17.11.2015 9:15;1,45E+12;15269980000;620000
17.11.2015 9:20;1,45E+12;15270040000;640000
17.11.2015 9:25;1,45E+12;15270100000;660000
17.11.2015 9:30;1,45E+12;15270140000;660000
17.11.2015 9:35;1,45E+12;15270200000;680000
17.11.2015 9:40;1,45E+12;15270260000;680000
17.11.2015 9:45;1,45E+12;15270320000;680000
17.11.2015 9:50;1,45E+12;15270360000;680000
17.11.2015 9:55;1,45E+12;15270420000;680000
17.11.2015 10:00;1,45E+12;15270480000;680000
17.11.2015 10:05;1,45E+12;15270540000;680000
17.11.2015 10:10;1,45E+12;15270580000;680000
17.11.2015 10:15;1,45E+12;15270640000;660000
17.11.2015 10:20;1,45E+12;15270700000;660000
17.11.2015 10:25;1,45E+12;15270760000;660000
17.11.2015 10:30;1,45E+12;15270820000;680000
17.11.2015 10:35;1,45E+12;15270860000;660000
17.11.2015 10:40;1,45E+12;15270920000;660000
17.11.2015 10:45;1,45E+12;15270980000;660000
17.11.2015 10:50;1,45E+12;15271020000;660000
17.11.2015 10:55;1,45E+12;15271060000;640000
17.11.2015 11:00;1,45E+12;15271100000;620000
17.11.2015 11:05;1,45E+12;15271140000;600000
17.11.2015 11:10;1,45E+12;15271180000;600000
17.11.2015 11:15;1,45E+12;15271220000;580000
17.11.2015 11:20;1,45E+12;15271260000;560000
17.11.2015 11:25;1,45E+12;15271300000;540000
17.11.2015 11:30;1,45E+12;15271340000;520000
